source,source_id,title,summary,s_category,provider,region,target_group,target_age,target_age_min,target_age_max,target_detail,income_condition,startup_stage,support_type,apply_start,apply_end,additional_conditions,required_documents,application_method,detail_url,_scope,_scope_reason,norm_title,norm_provider,norm_period,category,subcategory
youth,20260424005400212872,서울영커리언스 인턴십Ⅰ(여름학기),서울 청년에게 재학 단계부터 양질의 직무 경험을 제공하는 인턴십 프로그램,교육/멘토링,서울특별시 미래청년기획관 청년정책담당관,서울특별시 미래청년기획관,소속 대학 대학생 표준현장실습학기제 운영 규정상 실습참여가 가능한 자 | 0013010 | 0049005,만 19세 ~ 만 39세,19,39,"서울영커리언스 협약 대학(37개교) 학생
(가천대학교, 가톨릭대학교, 강남대학교, 건국대학교, 경기대학교, 경희대학교, 고려대학교, 국민대학교, 대진대학교, 덕성여자대학교, 동국대학교, 동남보건대학교, 동덕여자대학교, 명지대학교, 명지전문대학, 배화여자대학교, 삼육대학교, 상명대학교, 서울시립대학교, 서울여자대학교, 성신여자대학교, 세종대학교, 숙명여자대학교, 이화여자대학교, 인덕대학교, 인하대학교, 중앙대학교, 차의과학대학교, 한경국립대학교, 한국공학대학교, 한국성서대학교, 한국외국어대학교, 한국항공대학교, 한세대학교, 한양대학교 서울캠퍼스, 한양대학교 ERICA캠퍼스, 홍익대학교)",소득조건코드=0043001 / 소득범위=0~0,,"ㅇ 사업대상 : 만 19~39세 서울영커리언스 참여대학(37개교) 재학생
ㅇ 사업내용 : 대학과 연계한 학점 인정형 기업 직무체험 기회 제공
  - (사전교육) 법정의무교육 및 기초 OA교육, 직무별 현직자 멘토링 특강 등
  - (직무체험) 각 기업의 직접 선발에 따른 2 ~ 6개월의 직무체험 실시
  - (학점인정) 대학별 표준 현장실습학기제 운영기준에 따른 학점 인정
ㅇ 운영방법 
   - (참여기업-인턴 매칭) 기업 직접 채용 과정을 통한 인턴 선발 및 배치 
      *서울시 주관 대면 면접 심사가 진행되며, 기업별 담당자 심사위원으로 참석 필수
   - (인턴 근무조건) 기업-인턴 간 근로계약 체결(일 8시간 주 5일 근무), 4대 보험 필수 가입, 
                            최저임금 기준 월 급여(세전 2,156,880원)
ㅇ 인턴십Ⅰ 근무기간 : (여름학기) 2026. 7.~8.(2개월)
   - 기업 및 지원자 희망하는 경우 12월까지 6개월 근무 가능",20260421 ~ 20260508,        ,"서울영커리언스 협약 대학(37개교) 학생
(가천대학교, 가톨릭대학교, 강남대학교, 건국대학교, 경기대학교, 경희대학교, 고려대학교, 국민대학교, 대진대학교, 덕성여자대학교, 동국대학교, 동남보건대학교, 동덕여자대학교, 명지대학교, 명지전문대학, 배화여자대학교, 삼육대학교, 상명대학교, 서울시립대학교, 서울여자대학교, 성신여자대학교, 세종대학교, 숙명여자대학교, 이화여자대학교, 인덕대학교, 인하대학교, 중앙대학교, 차의과학대학교, 한경국립대학교, 한국공학대학교, 한국성서대학교, 한국외국어대학교, 한국항공대학교, 한세대학교, 한양대학교 서울캠퍼스, 한양대학교 ERICA캠퍼스, 홍익대학교)

서울영커리언스 협약대학 37개교 재학생만 지원 가능","1. 온라인 신청서 접수(필수)
2. 재학증명서(필수)
3. 거주요건 증빙서류(해당하는경우)
4. 우선선정요건 증빙서류(선택)",청년몽땅정보통 온라인 신청,https://youth.seoul.go.kr/youthConts.do?key=2511180001&sc_pbancSeCd=028&sc_bbsStngSn=2212200001&sc_bbsCtgrySn=2511170019&sc_faqCtgryCd=025,main,primary,서울영커리언스인턴십ⅰ여름학기,서울특별시미래청년기획관청년정책담당관,20260421 ~ 20260508~,교육･직업훈련,미래역량강화
youth,20260423005400212871,[강원 고성군]2026년 청년 취업수당 지원,관내 청년 유출 방지 및 청년 유입을 유도하기 위해 관내 업체에 정규직으로 취업하는 청년 대상 취업수당 지급,인력/일자리,강원특별자치도 고성군,강원특별자치도 고성군,"○ 기존「청년 취업수당 지원」 사업을 통해 지원받은 청년
 ○「중소기업 인력지원 특별법」제3조(적용범위)의 지원 제외업체 및 보조금 취지상 지원이 적합하지 않은 업종에 취업한 경우
    - 부동산업, 일반유흥 주점업, 무도유흥 주점업, 기타 주점업, 기타 갬블링업,  무도장 운영업, 단순노무, 일시사역인부 등
 ○ 정부 취업성공수당, 청년내일채움공제, 강원형 일자리 안심공제 등 청년 자산형성 지원사업 참여자
 ○ 사업주의 직계존비속 배우자 및 형제자매인 경우
 ○ 공무원, 공공기관, 공공단체, 공기업 등 운영비·인건비를 지원받는 기관
 ○ 그 외 담당자가 자격요건 등 검토 시 지원이 부적절하다고 판단할 경우 | 0013001 | 0049010",만 19세 ~ 만 39세,19,39,"- 2025. 7. 1. 이후 관내 업체에 정규직으로 취업하는 청년
- 공고일 기준 주민등록상 고성군 거주중인 19세∼39세이하의 청년
  * 공고일 ~ 수당지급 만료 시까지 주민등록상 고성군 거주(수당 지원 도중 타지역 전출 시 지원 중단)
- 4대보험(국민연금, 고용, 건강, 산재) 가입한 자
  * 사업(기업)체 : 신청일 현재 관내 관할세무서에 사업자등록을 한 관내 소재 업체(4대보험 가입자 기준) 근로자가 3인 이상인 업체  ",소득조건코드=0043001 / 소득범위=0~0,,청년이 관내 업체 취업 시 매월 30만원씩 12개월간 지원(생애 1회 지원),        ,        ,"- 2025. 7. 1. 이후 관내 업체에 정규직으로 취업하는 청년
- 공고일 기준 주민등록상 고성군 거주중인 19세∼39세이하의 청년
  * 공고일 ~ 수당지급 만료 시까지 주민등록상 고성군 거주(수당 지원 도중 타지역 전출 시 지원 중단)
- 4대보험(국민연금, 고용, 건강, 산재) 가입한 자
  * 사업(기업)체 : 신청일 현재 관내 관할세무서에 사업자등록을 한 관내 소재 업체(4대보험 가입자 기준) 근로자가 3인 이상인 업체

고성군 공고 제2026-18호 / 4. 23.기준 모집인원13명","  ( 최초신청 시 )
  ○ 2026년 청년 취업수당 지원 신청서「서식 1」
  ○ 개인정보 수집·이용동의서(지원자)「서식 2」 
  ○ 개인정보 수집·이용동의서(사업장)「서식 3」
  ○ 주민등록 등본 또는 초본 1부
  ○ 근로계약서 사본 1부
  ○ 4대보험 사업장 가입자 명부 1부
  ○ 통장사본(본인명의 통장) 1부

( 매월청구서류 ) 
* 지원여부 확정 후, 매월 25일까지 전월분에 대한 청구 / 예) 1월분 수당 → 2. 25.까지 신청
  ○ 청구서(도장지참) 1부
  ○ 4대보험 가입내역확인서 1부
  ○ 급여명세서 1부
  ○ 임금입금확인증(거래내역증빙) 1부",방문접수(고성군청 경제체육과 일자리육성팀),https://gwgs.go.kr/prog/saeolGosi/GOSI/kor/sub04_030401/list.do,main,primary,강원고성군2026년청년취업수당지원,강원특별자치도고성군,,일자리,취업
youth,20260423005400212870,2026년 고성군 미취업 청년 자격증 응시료 지원,고성군 미취업 청년 대상 국가기술(전문)자격증 및 어학시험 등 자격증 시험 응시료 지원(,인력/일자리,강원특별자치도 고성군,강원특별자치도 고성군,"- (중복수혜) 타 기관(정부, 지자체, 학교 등)에서 ‘동일한’ 시험으로 응시료 지원을 이미 받은 경우
- (유사 사업) 자격증 취득을 조건으로 수당을 받는 등 본 사업과 유사한 지원을 이미 완료받은 청년 
- (기타) 사업 취지에 부합하지 않다고 판단되는 경우 | 0013003 | 0049010",만 19세 ~ 만 39세,19,39,"○ 다음 조건을 모두 만족하는 사람
  - (연령기준) 시험 응시일 기준 19세 이상 ~ 39세 이하인 청년
    ※ 시험 응시 당일 39세 이하였다면, 신청 시점에 40세가 되었더라도 지원 가능
  - (거주기준) 신청일 기준 고성군에 연속하여 1년 이상 거주(주민등록) 중인 자
  - (취업여부) 응시일부터 신청일까지 미취업 상태인 자(고용보험 미가입 및 사업자미등록)
    ※ 고용보험 가입 3개월 이하 또는 주 30시간 이하 단기근로자, 공공근로자 가능
  - (응시상태) 2026. 1. 1.이후 시행된 자격증 시험 실응시자",소득조건코드=0043001 / 소득범위=0~0,,고성군 미취업 청년 자격증 응시료 지원(1인 연 20만원 이내 응시료 실비지원 / 지원 횟수 제한 없음),        ,        ,"○ 다음 조건을 모두 만족하는 사람
  - (연령기준) 시험 응시일 기준 19세 이상 ~ 39세 이하인 청년
    ※ 시험 응시 당일 39세 이하였다면, 신청 시점에 40세가 되었더라도 지원 가능
  - (거주기준) 신청일 기준 고성군에 연속하여 1년 이상 거주(주민등록) 중인 자
  - (취업여부) 응시일부터 신청일까지 미취업 상태인 자(고용보험 미가입 및 사업자미등록)
    ※ 고용보험 가입 3개월 이하 또는 주 30시간 이하 단기근로자, 공공근로자 가능
  - (응시상태) 2026. 1. 1.이후 시행된 자격증 시험 실응시자

고성군 공고 제2026-100호","※ 신청일 기준 10일 이내 발급한 서류만 인정
[필수서류]
1. 응시료 지원 신청서 1부.
2. 유의사항 확인서 1부.
3. 개인정보 수집·이용·제공동의서 1부.
4. 주민등록초본(뒷자리 숨김) ※ 최근 5년 발생일 및 신고일 포함
5. 고용보험 피보험 자격이력내역서(미취업 여부 확인)
6. 사실증명(사업자등록사실 여부 확인)
7. 본인 응시 사실 확인자료(응시확인서 또는 성적증명서)
8. 응시료 결제 영수증(실제 금액 표기) ※ 실비 지급
9. 통장 사본(신청자 본인 명의)

[선택서류]
10. 근로계약서 1부.
※ 고용보험 가입 3개월 이하 및 주 30시간 이하 단기근로자, 공공근로자일 경우 제출
※ 근로계약서가 없을 경우 계약기간 및 근로시간, 공공근로를 증명할 수 있는 증명서 제출 ",본인 직접 방문 제출(고성군청 경제체육과 일자리육성팀),https://www.gwgs.go.kr/prog/saeolGosi/GOSI/kor/sub04_030401/list.do,main,primary,2026년고성군미취업청년자격증응시료지원,강원특별자치도고성군,,일자리,취업
youth,20260422005400212868,서귀포시 청년농업인 영농정착 지원,"영농초기 소득이 불안정한 청년농업인에게 영농정착지원금과 영농 교육, 컨설팅 등을 연계 지원하고 젊고 유능한 인재의 농업분야 진출을 촉진하고 건실한 경영체로 성장 및 유도",인력/일자리,제주특별자치도 서귀포시 농수축산경제국 친환경농정과,제주특별자치도경제통상진흥원 경영본부 청년센터,0013008 | 0049010,만 18세 ~ 만 39세,18,39,,"소득조건코드=0043003 / 소득범위=0~0 / 25년 건강보험료 기준 직장가입 311천원, 지역가입 269천원 이상 제외",,"- 대상: 18세 이상~ 40세 미만 독립경영 3년 이하 청년농업인
- 독립경영 청년에 영농정착지원금 월별 지급
- (1년차) 110만원, (2년차) 100만원. (3년차) 90만원
- 융자지원: 농지·시설 마련 및 기타자금(비료·묘목·농기계 구입 등) 5억원 융자
- 전달체계: 사업신청 → 서면·면접심사 → 대상자선정 → 지원금 지급 및 의무사항 이행점검",20251105 ~ 20251211,20261231,농식품부 선발 일정 및 선발 규모에 따라 신청 시기 및 선발인원이 달라질 수 있음..,,"농업e지시스템으로 온라인 신청‧접수
(농식품부 사업신청 공모 시 신청 가능)
사업신청 → 서면·면접심사 → 대상자선정 → 지원금 지급 및 의무사항 이행점검

- 교육이수(필수: 1년차-28H, 2~3년차-각 8H, 선택: 최대 72H)
- 재해보험
- 자조금 가입
- 경영장부 기록 및 영농계획이행
- 전업적 영농유지
- 의무영농기간 준수(지원금 지급 기간만큼)",https://www.nongupez.go.kr/nsm/main,main,primary,서귀포시청년농업인영농정착지원,제주특별자치도서귀포시농수축산경제국친환경농정과,20251105 ~ 20251211~20261231,일자리,창업
youth,20260422005400212865,서귀포시 대학생·청년 아르바이트,대학생 및 청년에게 동·하계 방학 동안 시정참여를 통한 진로탐색 기회 및 학비마련의 기회를 제공,인력/일자리,제주특별자치도 서귀포시 자치행정국 기획예산과,제주특별자치도경제통상진흥원 경영본부 청년센터,"0013003 | 0049004,0049005",만 19세 ~ 만 39세,19,39,,소득조건코드=0043001 / 소득범위=0~0,,"- 대상: 공고일 현재 본인 또는 부모가 서귀포시에 주민동록이 되어있는 재(휴)학 대학생 또는 청년
- 대상인원: 212명(동계 106명, 하계 106명)
- 주요내용: 배치부서 업무 특성에 따른 행정업무 지원
- 전달체계: 직접사업",20260601 ~ 20260601,,- 공고일 현재 본인 또는 부모가 서귀포시에 주민동록이 되어있는 재(휴)학 대학생 또는 청년,,인터넷 접수(서귀포시 홈페이지 → 시민참여 → 아르바이트 모집),https://www.seogwipo.go.kr/group/selfgoverning/planning/job/summary.htm,main,primary,서귀포시대학생청년아르바이트,제주특별자치도서귀포시자치행정국기획예산과,20260601 ~ 20260601~,일자리,취업
youth,20260422005400212858,브릿지보증 (실패보장제) 강화,폐업한 자영업자의 전액 일시상환 의무를 완화하여 재기 기회를 제공하고 기존 대출금의 정상상환 유도,인력/일자리,제주특별자치도 소상공인과,제주특별자치도경제통상진흥원 경영본부 청년센터,0013010 | 0049010,만 0세 ~ 만 0세,,,,소득조건코드=0043001 / 소득범위=0~0,,"보증업체가 폐업한 경우에도, 지속해서 보증을 이용할 수 있도록 하여 상환 부담 완화하고 재기 기회 제공 및 기존 대출금의 정상 상환 유도",20260101,20261231,,,"제주신용보증재단을 「보증드림 APP」을 통한 신청 
1. ‘보증드림’ APP 신청
2. 제주신용보증재단 선택
3. 회원가입 및 로그인
4. ‘신용보증 신청하기’ 클릭
5. 신청서 작성 

문의처 : 본점(064-740-4812~7), 서귀포지점(064-733-8133), 동제주지점(064-758-8020)",https://www.jcgf.or.kr/index2.php,main,primary,브릿지보증실패보장제강화,제주특별자치도소상공인과,20260101~20261231,"일자리,일자리","창업,취업"
youth,20260422005400212856,제주시 청년농업인 영농정착 지원사업,"영농정착지원금 지급 및 창업자금, 기술‧경영 교육, 컨설팅, 농지은행 사업 등 연계지원을 통해 건실한 경영체로 성장 유도",인력/일자리,제주시,제주특별자치도경제통상진흥원 경영본부 청년센터,0013008 | 0049010,만 18세 ~ 만 39세,18,39,,소득조건코드=0043003 / 소득범위=0~0 / 본인세대 건강보험료 부과 기준 중위소득 140%이내(4인 기준),,"영농 초기 소득이 불안정한 청년농업인을 선정, 최장 3년간 월 최대 110만원의 영농정착지원금 지급

- 대상: 18세 이상~ 40세 미만 독립경영 3년 이하 청년농업인
- 독립경영 청년에 영농정착지원금 월별 지급
- (1년차) 110만원, (2년차) 100만원. (3년차) 90만원
- 융자지원: 농지·시설 마련 및 기타자금(비료·묘목·농기계 구입 등) 5억원 융자
- 전달체계: 사업신청 → 서면·면접심사 → 대상자선정 → 지원금 지급 및 의무사항 이행점검",20251105 ~ 20251211,20261231,농식품부 선발 일정 및 선발 규모에 따라 신청 시기 및 선발인원이 달라질 수 있음.,,"농업e지시스템으로 온라인 신청‧접수
(농식품부 사업신청 공모 시 신청 가능)",https://www.nongupez.go.kr/nsm/main,main,primary,제주시청년농업인영농정착지원사업,제주시,20251105 ~ 20251211~20261231,일자리,창업
youth,20260422005400212852,구직자 취업역량강화 프로그램 운영,"취업에 어려움을 겪고 있는 일반구직자, 청년 등을 대상으로 취업의욕을 고취시키고 구직기술 향상을 위한 프로그램 운영",인력/일자리,제주특별자치도 경제활력국 고용센터,제주특별자치도경제통상진흥원 경영본부 청년센터,0013010,만 0세 ~ 만 0세,,,,소득조건코드=0043001 / 소득범위=0~0,, 도내 구직자들이 자기탐색 및 진로지도 등을 통해 취업역량 강화 도모 ,20260303,20261231,* 고용센터 0647104223,,고용센터 및 위탁기관을 통한 전화 및 방문신청,https://www.work.go.kr/jeju/main.do,main,primary,구직자취업역량강화프로그램운영,제주특별자치도경제활력국고용센터,20260303~20261231,일자리,취업
youth,20260422005400212850,‘빛나는 제주 청년희망 대출’ 이차보전,제주도 내 청년층의 실질적 금융부담 경감을 위해 NH농협은행 제주본부와 협약하여 융자 지원을 통한 청년 맞춤형 저금리 대출 실행,복지/문화,제주특별자치도 경제활력국 경제정책과,제주특별자치도경제통상진흥원 경영본부 청년센터,0013001 | 0049010,만 19세 ~ 만 39세,19,39,,소득조건코드=0043002 / 소득범위=0~0,,"ㅇ지원대상: 연소득 4,500만원 이하, 재직기간 1개월 이상의 도내 근로소득 청년(만19~39세)
ㅇ대출한도: 신규대출 1,000만원, 대환대출 2,500만원(단, 기존대출 잔액 이내)
ㅇ지원내용: 대출금리의 이자차액 보전  *보전금리: 1~3신용등급 3%, 4~9신용등급 4%
",20260101,20261231,"대출 가능 여부, 관련 서류 등에 대한 판단은 NH농협은행의 내부규정에 따르므로, NH농협은행 제주본부 또는 지점을 방문하여 상담 받으실 것을 권장드립니다.",,NH농협은행 제주본부 또는 지점 방문하여 대출가능 여부 상담 후 융자지원 신청,https://plus.gov.kr/portal/benefitV2/benefitTotalSrvcList/benefitSrvcDtl?svcSeq=2154016&bnefType=all&svcId=650000001131,main,primary,빛나는제주청년희망대출이차보전,제주특별자치도경제활력국경제정책과,20260101~20261231,금융･복지･문화,취약계층 및 금융지원
youth,20260422005400212849,하영드림 주택마련 지원,신혼부부 및 자녀출산 가구의 내 집 마련을 위한 주택 구입자금 대출이자 지원으로 주거비 부담 완화 및 맞춤형 주거복지 체계 구축,주거,제주특별자치도,제주특별자치도경제통상진흥원 경영본부 청년센터,0013010 | 0049010,만 0세 ~ 만 0세,,,,"소득조건코드=0043003 / 소득범위=0~0 / 정부지원 대출(1억원), 민간은행 대출(1.3억원 이내)",," ❍ (지원대상) 주택 구입자금 대출을 받은 신혼부부·자녀출산 가구(7년 이내)
 ❍ (지원내용) 대출이자 최대 1.5%*(3억원 이내)
              * 신혼부부(0.2%), 1자녀(0.8%), 2자녀 이상(0.5%)
 ❍ (주택기준) 전용면적 85㎡ 이하·6억원 이하 주택
 ❍ (소득기준) 대출 유형에 따라 소득기준 차등 적용
    - 정부 지원 대출* 받은 경우: 부부합산 연소득 1억원 이내
    - 민간은행 대출 받은 경우: 부부합산 연소득 1억 3천만원 이내
     * 신생아특례, 보금자리론, 디딤돌 대출 등 정부에서 정책적으로 지원하여 낮은 금리로 대출 받은 경우
 ❍ (사 업 량) 646가구",20260501 ~ 20260630,20260630,,,(온라인) 정부24,https://plus.gov.kr/portal/benefitV2/benefitTotalSrvcList/benefitSrvcDtl?svcSeq=2146116&bnefType=all&svcId=650000001122,main,primary,하영드림주택마련지원,제주특별자치도,20260501 ~ 20260630~20260630,주거,전월세 및 주거급여 지원
youth,20260422005400212848,3만원 주택,"신혼부부·자녀출산 가구의 주거비 부담 완화를 위해 공공임대주택 임대료 지원을 통한 
주거안정 도모 

※ 지원대상: 모든 세대원이 무주택자로 제주도 소재 공공임대주택에 입주하고 있는(혹은 입주 예정인)자로 공공임대주택 임대차 계약을 완료한 자(계약자 본인만 신청가능)",주거,제주도청 주택토지과,제주특별자치도경제통상진흥원 경영본부 청년센터,0013010 | 0049010,만 0세 ~ 만 0세,,,,소득조건코드=0043003 / 소득범위=0~0 / 전년도 도시근로자 가구원수별 월평균 소득을 기준 130%이하 (맞벌이부부 200%이하),,공고일기준 공공임대주택 입주자의(예정자 포함) 월임대료 중 3만원(본인부담액)을 제외한 모든 금액(원 단위 절하),20260318 ~ 20260430,20261231,"➊ (소득) 전년도 도시근로자 월평균 소득 100% 이하 (맞벌이 부부 120%이하),   
             * 2인가구인 경우 110% (맞벌이 130%이하) 
    ⟹ 신청인이 속한 가구의 최근 3개월 평균 건강보험료 납부금액 기준으로 판정
 ➋ (주택) 「공공주택 특별법 시행령」제2조에 따른 공공임대주택 
    ※ 단, 분양전환형 공공임대 등 지원 불가
 ➌ (신혼부부 혹은 자녀출산 가구) 
   - 신혼부부: 2025년 기준 2018. 1. 1. 이후 혼인신고 하여 계속 혼인을 유지하는 자 
   - 자녀출산가구: 2026년 기준 막내 자녀 2019. 1. 1. 이후 출생  
       ※ 신혼부부로 신청 시 계속하여 혼인관계를 유지하여야 함
       ※ 막내자녀 출생신고 기준이므로 추가 자녀 출산 시 지원 기간 연장
       ※ 자녀에는 태아는 미포함이며, 입양아는 포함됨.
       ※ 해당자는 매년신청 필요, 분기별 심사 후 지급 대상자 선정함  

정부24 → “제주 3만원 주택”검색 후 신청 (https://plus.gov.kr/)",,정부24 → “제주 3만원 주택”검색 후 신청 (https://plus.gov.kr/),https://plus.gov.kr/portal/benefitV2/benefitTotalSrvcList/benefitSrvcDtl?svcSeq=2143516&bnefType=all&svcId=650000001121,main,primary,3만원주택,제주도청주택토지과,20260318 ~ 20260430~20261231,주거,전월세 및 주거급여 지원
youth,20260422005400212847,공공주택 임대차보증금 지원사업,주택 및 전월세 가격이 상승으로 인해 주거약자의 주거비 부담 증가하여 임대차 보증금 지원을 통해 주거약자 등에 대한 주거권 확보 및 자립기반 조성 지원,주거,건설주택국 주택토지과,제주특별자치도경제통상진흥원 경영본부 청년센터,0013010 | 0049010,만 0세 ~ 만 0세,,,,"소득조건코드=0043003 / 소득범위=0~0 / 공공임대주택을 공급하는 LH, 제주특별자치도개발공사, JDC에 문의",,기본 임대차보증금의 50% 이내지원,20260101 ~ 20261231,20261231,"퇴거 시 지원 보증금 반환 필요 
※ 공공임대주택을 공급하는 LH, 제주특별자치도개발공사, JDC 문의",,주택토지과 방문 접수,https://www.jeju.go.kr/city/welfare/leasedeposit.htm,main,primary,공공주택임대차보증금지원사업,건설주택국주택토지과,20260101 ~ 20261231~20261231,주거,전월세 및 주거급여 지원
youth,20260422005400212846,제주 청년 희망충전 월세 지원,청년층의 주거비 부담경감을 위해 부모와 별도 거주하는 35세~39세 이하의 무주택 청년 세대주에게 임차료 월 최대 20만원 지원,주거,제주특별자치도,제주특별자치도경제통상진흥원 경영본부 청년센터,0013010 | 0049010,만 35세 ~ 만 39세,35,39,,소득조건코드=0043001 / 소득범위=0~0,," ❍ (지원대상) 우리 도에 주소를 두고 부모와 별도 거주하는 35세~39세 이하의 무주택 청년 세대주
 ❍ (소득요건) 기준 중위소득 60% 이하
 ❍ (지원내용) 임차료 월 20만원 이하 지원(최대 12개월 / 240만원)
 ❍ (사 업 량) 250가구",20260101,20261231,"19~34세는 국토부 청년월세 지원 사업
35~39세는 제주 자체사업인 제주 청년 희망충전 월세 지원 사업",,"(온라인) 정부24
(방  문) 읍·면·동 주민센터",https://plus.gov.kr/portal/benefitV2/benefitTotalSrvcList/benefitSrvcDtl?svcSeq=2130316&bnefType=all&svcId=650000001119,main,primary,제주청년희망충전월세지원,제주특별자치도,20260101~20261231,주거,전월세 및 주거급여 지원
youth,20260422005400212843,소규모 농가 경영안정 지원사업,"· 「공급망 위험 대응을 위한 필수농자재등 지원에 관한 법률」 제정에 따라 시행 전까지 농가 경영비 부담 완화 도모 위함
·  소규모 농가 중심의 영농자재 지원을 통한 농가경영 안정 및 지속가능한 영농환경 조성",인력/일자리,제주특별자치도,제주특별자치도경제통상진흥원 경영본부 청년센터,0013010 | 0049010,만 19세 ~ 만 45세,19,45,,소득조건코드=0043001 / 소득범위=0~0,,"영농활동에 필요한 농기자재* 구입비 농가당 최대 150천원 지원
 * 비료, 농약, 종자, 농업용 보조(안전)용품, 500천원 이하 소모성 농기구 구입 가능
  ※ 단, 농·감협에서 구입한 품목에 한하며 농기계등 시설장비(500천원 초과), 부과세 환급 품목, 면세유는 대상품목 제외",20260203 ~ 20260223,20261231,"※ 지원규모: 별도 기준에 따라 심사
※ 지원순위에 따라 지원예정임
(1순위) 품목별 자조금 가입 청년농업인
(2순위) 품목별 자조금 가입 0.5ha 이하의 소규모 농가 경영주
(3순위) 1,2순위에 해당하지 않는 청년농 및 소규모 농가 경영주
 ※ ① 자조금 미가입 품목 청년농 → ② 자조금이 없는 품목 0.5ha 이하 소규모 농가 재배 농가 순으로 결정
(4순위) 본 보조사업을 지원받은 이력(`23~`25)이 있는 농가",,주소지 읍·면 사무소 및 동 주민센터,https://www.jeju.go.kr/index.htm,main,primary,소규모농가경영안정지원사업,제주특별자치도,20260203 ~ 20260223~20261231,일자리,취업
youth,20260422005400212842,청년동행 일자리 우수기업 지원사업,지역 내 임금·복지수준과 일-가정 양립이 우수한 기업을 발굴하여 일자리 우수기업 선정 및 지원,인력/일자리,제주특별자치도청,제주특별자치도경제통상진흥원 경영본부 청년센터,0013001 | 0049010,만 18세 ~ 만 39세,18,39,,소득조건코드=0043001 / 소득범위=0~0,,"지역 내 임금·복지수준과 일-가정 양립이 우수한 기업을 발굴하여 일자리 우수기업 선정 및 지원
 - 주택임차금, 정착지원금, 교통비, 자녀돌봄지원금 중 택3
 - 육아휴직 지원금, 장기근속 축하금, 건강검진비, 결혼축하금(출산, 입양, 육아휴직 복귀)
 - (기업) 구내식당, 신규 채용장려금, 사업 담당자 인센티브, 청년 육아휴직자 고용 인센티브 등
3월 예정된 공고 전까지 변경 가능",20260316 ~ 20260410,20270531,,,"○ 방문접수
제주특별자치도 노동일자리과(064-710-3795)
제주시 신대로 63, 205호",https://www.jeju.go.kr/news/news/law/jeju2.htm#A_65447,main,primary,청년동행일자리우수기업지원사업,제주특별자치도청,20260316 ~ 20260410~20270531,일자리,취업
youth,20260422005400212841,평생교육이용권 지원사업,만 19세 이상 39세 이하(1987.1.1.부터 2007.12.31.까지 출생한 자) 제주특별자치도에 주소를 둔 제주도민에게 평생교육이용권 지원(1인당 35만원),교육/멘토링,제주특별자치도 문화체육교육국 교육정책협력과,제주특별자치도경제통상진흥원 경영본부 청년센터,0013010 | 0049010,만 19세 ~ 만 39세,19,39,,소득조건코드=0043001 / 소득범위=0~0,,평생교육강좌 수강료 및 해당 강좌 수강에 필요한 교재비에 사용할 수 있는 평생교육이용권 지원(1인당 35만원),20260408 ~ 20260421,20261231,추후 공고문 참고,,"제주평생교육이용권 누리집(www.lllcard.kr/reg/jeju)에서 신청

※ 2차 공고문: https://www.jiles.or.kr/community/notice/notice.htm?seq=11217&act=view
(모집기간: 4/8~4/21 18:00)",https://www.lllcard.kr/reg/jeju,main,primary,평생교육이용권지원사업,제주특별자치도문화체육교육국교육정책협력과,20260408 ~ 20260421~20261231,교육･직업훈련,미래역량강화
youth,20260422005400212840,청년 취업지원 희망프로젝트 사업,5인 미만 중소기업 만 15~39세 신규 채용 시 월 50~70만 원 지원,인력/일자리,제주특별자치도청,제주특별자치도경제통상진흥원 경영본부 청년센터,0013001 | 0049010,만 15세 ~ 만 39세,15,39,,소득조건코드=0043003 / 소득범위=0~0 / 취저임금 및 생활임금 이상 최저임금의 180% 이하,,"5인 미만 중소기업 만 15~39세 신규 채용 시 6개월 이내 생애첫일자리(월 50만 원), 추가고용(월 70만 원), 더나은일자리(월 60만 원) 3가지 지원항목 중 하나 선택하여 신청하며, 1년 약정 후 더나은일자리로 1년 연장 가능
 - 일자리도약장려금 반려 등의 경우 예외적으로 5인 이상 중소기업도 신청 가능",20260101 ~ 20261231,20261231,,,"- 사업 참여 신청 1, 4, 7, 10월 11~20일
- 선정 후 지원금 신청 3, 6, 9, 12월 1~10일

○이메일 또는 방문
- 이메일 신청: 제주특별자치도 노동일자리과 담당자 이메일(dlrn34@korea.kr)
(온라인: 제주특별자치도 일자리 지원사업 통합플랫폼 → 청년 취업지원 희망프로젝트(https://www.jeju.go.kr/jejusupport/index.htm))
- 방문 신청: 제주시 신대로 63(연동), 205호 노동일자리과 상생일자리팀",https://www.jeju.go.kr/news/news/law/jeju2.htm#A_64342,main,primary,청년취업지원희망프로젝트사업,제주특별자치도청,20260101 ~ 20261231~20261231,일자리,취업
